Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2025-04-06 06:21:53.318,0 days 02:14:12.888000,1,96.15638654222198,0 days 00:00:31.560000,11477.0750272,287.6437488,7,87.36246080000001,False,0,pos,2180.6180971233266,0.3765885837659848,OnTrack,-3445.0,-1745.0,853.0
2025-04-06 06:21:53.558,0 days 02:14:13.128000,1,93.22305320888859,0 days 00:00:31.800000,11511.0750272,286.1437488,7,38.3624608,False,0,pos,2199.6336334359844,0.37987253059692316,OnTrack,-3634.0,-1983.0,849.0
2025-04-06 06:21:53.741,0 days 02:14:13.311000,1,90.98638888888854,0 days 00:00:31.983000,11537.0,285.0,7,1.0,False,0,car,2214.081666666667,0.3823676783624691,OnTrack,-3700.993300640742,-2063.6151162989113,847.8254118334114
2025-04-06 06:21:53.901,0 days 02:14:13.471000,1,89.20861111111071,0 days 00:00:32.143000,10933.0,282.0,7,0.0,True,0,car,2226.6150000000002,0.3845321611098578,OnTrack,-3738.9606804909954,-2106.8598188579726,847.1394676348193
2025-04-06 06:21:53.918,0 days 02:14:13.488000,1,89.07638739555524,0 days 00:00:32.160000,10910.7934992,280.7249856,7,0.0,True,0,pos,2227.9171869311454,0.38475704630770396,OnTrack,-3745.0,-2114.0,847.0
2025-04-06 06:21:54.061,0 days 02:14:13.631000,1,87.9641666666671,0 days 00:00:32.303000,10724.0,270.0,7,0.0,True,0,car,2238.615,0.38660453820842133,OnTrack,-3810.904443674399,-2193.193959475813,845.3278152164486
2025-04-06 06:21:54.178,0 days 02:14:13.748000,1,87.54166689777824,0 days 00:00:32.420000,11327.13467008,264.1500032,7,0.0,True,0,pos,2247.120469858943,0.3880734166207712,OnTrack,-3871.0,-2262.0,844.0
2025-04-06 06:21:54.261,0 days 02:14:13.831000,1,87.24194444444493,0 days 00:00:32.503000,11755.0,260.0,6,0.0,True,0,car,2253.0594444444446,0.38909906619743323,OnTrack,-3910.6478360356286,-2303.133601662232,843.3989183498193
2025-04-06 06:21:54.318,0 days 02:14:13.888000,1,85.99110689777825,0 days 00:00:32.560000,11728.6374112,259.1579517090909,6,6.3477486545454544,True,0,pos,2257.103898923469,0.3897975357673093,OnTrack,-3938.0,-2328.0,843.0
2025-04-06 06:21:55.118,0 days 02:14:14.688000,1,68.43555134222268,0 days 00:00:33.360000,11358.6374112,247.33976989090908,6,95.43865774545455,True,0,pos,2311.865176007882,0.39925470381046224,OnTrack,-4464.0,-2480.0,830.0
