Point_Index,VER_X,VER_Y,NOR_X,NOR_Y,Euclidean_Distance_m,VER_Track_Distance,NOR_Track_Distance,Track_Distance_Gap_m,VER_Speed,NOR_Speed,Distance_Leader
374,-6902.0,812.0,-6834.1801092833475,914.4221449208069,122.84068278464368,3043.862338320116,3033.424444444445,10.437893875671307,200.09499776,194.0,VER
375,-6927.589204197077,773.1346525036136,-6854.0,885.0,133.90006327424362,3048.586666666665,3036.563832899396,12.022833767269276,203.0,195.99499776,VER
376,-6933.0,765.0,-6919.29449058852,788.4341745248262,27.14777198755337,3049.56694253758,3044.591111111112,4.975831426468176,203.51000576,201.0,VER
377,-7047.0,603.0,-7015.0,647.0,54.405882034941776,3069.880326112044,3057.3276123436763,12.55271376836754,213.70999808,208.05249792,VER
378,-7062.538762869368,582.2405555297964,-7039.165408108963,611.5698766138904,37.50363699709182,3072.4755555555544,3068.3688888888896,4.106666666664751,215.0,214.0,VER
379,-7113.0,517.0,-7058.0,588.0,89.81091247727082,3080.756905736498,3073.043190043718,7.71371569278017,217.5687536,215.9249984,VER
380,-7121.372336860813,506.57851078565443,-7142.279115882158,485.2054572275592,29.898174316244678,3082.1644444444432,3083.0355555555566,-0.8711111111133505,218.0,220.0,NOR
381,-7219.308969056944,396.6543764343777,-7217.0,400.0,4.065038148501504,3097.23111111111,3090.4085962129657,6.8225148981441635,226.0,223.44166293333333,VER
382,-7229.0,387.0,-7289.981275268884,325.6801770121402,86.48026725607332,3098.316419282015,3098.1688888888903,0.14753039312472538,226.3718792,227.0,VER
383,-7331.0,290.0,-7459.0,185.0,165.55663683464942,3108.55977726616,3121.63710497556,-13.077327709399924,229.85,235.9499968,NOR
384,-7389.535496114928,235.9836887611942,-7459.615514972233,184.51448049254122,86.94991916524232,3117.942222222221,3121.76888888889,-3.826666666669098,233.0,236.0,NOR
385,-7473.0,175.0,-7496.954694409426,155.70103253830712,30.761624296133682,3130.8432883291553,3132.412777777779,-1.569489448623699,236.92,238.0,NOR
386,-7475.836324419444,173.10135571365174,-7535.0,130.0,73.19882084129488,3131.1088888888876,3140.3393421883734,-9.230453299485816,237.0,241.41249813333334,NOR
387,-7622.218416746165,78.37071060405601,-7602.442377132772,86.91951450408783,21.54469287113822,3141.819999999999,3148.746111111112,-6.926111111113187,241.0,245.0,NOR
388,-7686.0,39.0,-7649.0,59.0,42.05948168962618,3146.9687964173713,3153.9751249321007,-7.0063285147293755,242.05555555555554,245.0,NOR
389,-7802.577228900349,-16.793375268077195,-7696.8477454177955,32.60942836177533,116.70201662343844,3166.4199999999987,3159.635000000001,6.784999999997581,246.0,245.0,VER
390,-7861.0,-32.0,-7835.0,-24.0,27.202941017470888,3175.70702297402,3174.8239208406517,0.8831021333685385,246.425,249.4386402909091,VER
391,-7984.7976745029455,-64.30817110418836,-8041.64236100836,-75.38007090950967,57.912911765839894,3188.3755555555545,3190.6794444444454,-2.303888888890924,247.0,254.0,NOR
392,-8011.0,-70.0,-8069.0,-81.0,59.033888572581766,3190.894588046239,3193.2997691358723,-2.4051810896335155,248.575,254.2312496,NOR
393,-8100.8147275514575,-85.44677351235508,-8132.563752743412,-91.48066240695458,32.31730830115227,3199.6644444444432,3202.012777777779,-2.3483333333356313,254.0,255.0,NOR
394,-8139.0,-91.0,-8184.0,-97.0,45.39823785126467,3203.663306768664,3210.367255307666,-6.703948539001885,254.93593298078076,256.75499904,NOR
395,-8326.0,-112.0,-8232.082396387395,-102.37166102857387,94.40985742857045,3222.469022103825,3216.346111111112,6.122910992713059,259.2813361058342,258.0,VER
396,-8376.384637025749,-116.18407815079001,-8387.0,-118.0,10.76956374406787,3225.592222222221,3230.7330362898983,-5.140814067677184,260.0,260.87291573333334,NOR
397,-8558.0,-129.0,-8624.0,-131.0,66.03029607687671,3235.5519288382498,3247.014864198294,-11.462935360044412,261.14166613333333,264.0812528,NOR
398,-8663.509606196394,-132.79004789956082,-8694.17641551259,-130.12443991534516,30.78244076679742,3243.058888888888,3251.6794444444454,-8.62055555555753,262.0,265.0,NOR
399,-8790.295664892745,-126.56384771061109,-8860.48964091319,-120.09443453152284,70.49147165750405,3257.7255555555544,3263.5461111111117,-5.820555555557348,264.0,267.0,NOR
400,-8853.0,-121.0,-8891.0,-118.0,38.118237105091836,3266.49605921294,3266.3082158724474,0.1878433404926909,266.10714057142854,267.5285705142857,VER
401,-8936.219657547419,-113.19193838089328,-9006.978843197698,-109.96374050014384,70.8327863030099,3278.647777777777,3284.6238888888897,-5.976111111112914,269.0,271.0,NOR
402,-9062.0,-97.0,-9146.0,-83.0,85.15867542417507,3295.094937818664,3299.6005454670203,-4.50560764835609,271.32740403186426,273.1107136,NOR
403,-9106.442168345531,-89.65236043037241,-9250.944939432506,-59.91834868680068,147.53020811407202,3299.878888888888,3305.935000000001,-6.056111111112841,272.0,274.0,NOR
404,-9241.0,-64.0,-9370.0,-33.0,132.67252918370102,3313.396706108262,3313.3537719585565,0.04293414970561571,274.65500288,274.80833493333336,VER
405,-9257.714408177182,-60.39249276664038,-9451.504890873197,-13.479411457616907,199.38803469983213,3315.156666666666,3324.3350000000005,-9.178333333334649,275.0,276.0,NOR
406,-9331.0,-43.0,-9504.0,3.0,179.0111728356641,3322.5817561239237,3336.4763535317325,-13.89459740780876,275.48500096,277.68214217142855,NOR
407,-9433.22920415095,-15.021659069538766,-9591.558569812563,30.412803729981658,164.71939303157316,3330.4899999999993,3346.0350000000008,-15.545000000001437,276.0,279.0,NOR
408,-9689.0,62.0,-9668.0,55.0,22.135943621178654,3348.8561262634944,3353.593982647999,-4.737856384504539,278.9624992,279.97000192,NOR
409,-9691.249704344136,62.70859820250604,-9739.385168141845,79.21489489872269,50.88694042329632,3349.089999999999,3361.646111111112,-12.556111111113296,279.0,281.0,NOR
410,-9837.0,115.0,-9854.847811120988,121.66188912923415,19.05059391674358,3375.5560994364578,3374.2238888888896,1.3322105475681383,282.37000192,283.0,VER
411,-9876.765223975894,129.87962987320668,-9890.0,135.0,14.19075356151388,3380.5344444444436,3377.0694041976253,3.465040246818262,283.0,283.36090219775,VER
412,-10014.0,182.0,-10097.0,215.0,89.31965069345043,3394.5617528924276,3391.3886948130657,3.1730580793619083,284.4750016,285.16541318650013,VER
413,-10073.0,206.0,-10227.11810258426,267.76017372240005,166.03225169343892,3400.922668268693,3406.0330555555565,-5.110387286863443,285.14166826666667,287.0,NOR
414,-10148.983655333685,237.17724405532152,-10331.0,317.0,198.75014991765582,3409.1344444444435,3425.053696956651,-15.91925251220755,286.0,288.6928566857143,NOR
415,-10279.0,293.0,-10355.883680945992,329.2894879400868,85.01780596297905,3423.294452732797,3428.510833333334,-5.216380600537377,287.77000192,289.0,NOR
416,-10295.547397708297,300.6457906636175,-10485.0,399.0,213.46156330656652,3425.134444444443,3442.7603331445325,-17.62588870008949,288.0,289.63214262857144,NOR
417,-10407.0,356.0,-10588.842290031702,465.00550928146276,212.0113664351151,3437.6939205523263,3451.06638888889,-13.372468336563543,288.0,290.0,NOR
418,-10409.128117501035,357.1329313463184,-10707.0,545.0,352.1671391086967,3437.934444444443,3460.513816350668,-22.57937190622488,288.0,290.4178569142857,NOR
419,-10587.0,462.0,-10818.897944203607,627.0536040762602,284.6389796644551,3458.632493527665,3473.699722222223,-15.067228694558253,289.8357156571429,291.0,NOR
420,-10601.430207251306,471.4107175546641,-10904.144072324594,698.2241691956729,378.2592047167093,3460.489999999999,3489.9219444444448,-29.43194444444589,290.0,292.0,NOR
421,-10707.0,545.0,-10911.0,704.0,258.64454372748713,3474.7977356818415,3491.3031464101073,-16.505410728265815,290.88500096,292.0472220444444,NOR
422,-10721.321063934247,555.4069322458604,-11061.181619511975,844.7524825402176,446.3474484219067,3476.6566666666654,3519.2219444444445,-42.5652777777791,291.0,293.0,NOR
423,-10849.0,652.0,-11086.0,873.0,324.05246488801777,3492.580374060457,3522.23286364087,-29.652489580413203,291.0,293.0,NOR
424,-10850.897392368439,653.5088980601063,-11185.849592979619,992.6808835509994,476.68712216306716,3492.8233333333324,3532.244166666667,-39.420833333334485,291.0,293.0,NOR
425,-10911.0,703.0,-11293.0,1126.0,569.9587704387046,3500.6897388786488,3543.4218870862064,-42.73214820755766,291.4409099636364,293.68499968,NOR
426,-11074.0,861.0,-11326.989927866673,1169.1010124753152,398.6604287991204,3523.4944695874347,3548.5775000000003,-25.083030412565677,292.71363723636364,294.0,NOR
427,-11106.844361019617,895.7226500489033,-11418.046822262431,1318.4728145911213,524.9425430502442,3528.6344444444435,3578.1775000000002,-49.54305555555675,293.0,296.0,NOR
428,-11203.0,1008.0,-11425.0,1332.0,392.7594683772754,3543.0873096345167,3579.5717694197965,-36.484459785279796,293.4916672,295.8937504,NOR
429,-11334.558854154122,1186.9823703188392,-11496.920916235054,1473.3834309982951,329.2218199960172,3558.0344444444436,3591.288611111111,-33.254166666667516,294.0,295.0,NOR
430,-11357.0,1219.0,-11514.0,1508.0,328.89207956410263,3561.0552793651177,3594.4082148622583,-33.35293549714061,294.0,295.2374992,NOR
431,-11411.572463593535,1300.6808400059758,-11553.382711667145,1592.8145765655197,324.7341474112939,3571.1011111111106,3604.444166666667,-33.343055555556475,294.0,296.0,NOR
432,-11478.0,1431.0,-11594.0,1691.0,284.70335438838794,3593.7995896496636,3619.1206290963605,-25.321039446696886,294.9892854857143,296.63571474285715,NOR
433,-11478.956373714129,1433.0178952192036,-11626.43138823653,1766.7796207884223,364.89144873965563,3594.0455555555545,3627.5441666666666,-33.49861111111204,295.0,297.0,NOR
434,-11527.0,1536.0,-11659.0,1843.0,334.17510380038783,3605.2753510383022,3635.6448628008493,-30.369511762547063,295.0,297.22222254472166,NOR
435,-11547.330202367313,1581.2793324969239,-11710.0,1965.0,416.77693521938755,3610.4344444444437,3648.8860438567062,-38.45159941226257,295.0,297.58503438875783,NOR
436,-11587.0,1673.0,-11801.458891514088,2179.965500757981,550.460384685621,3619.922015911791,3664.0491666666667,-44.127150754875856,294.6777777777778,298.0,NOR
437,-11708.0,1959.0,-11846.0,2283.0,352.1647341799005,3639.5084029873906,3672.0936177564026,-32.585214769012055,294.0111111111111,297.51499904,NOR
438,-11709.811611605246,1963.2981635007054,-11915.857466329307,2433.3113707404,513.1932474504249,3639.8344444444438,3696.9380555555554,-57.103611111111604,294.0,296.0,NOR
439,-11780.149378807535,2130.5150275702854,-11945.0,2490.0,395.48093849177394,3656.1122222222216,3706.1864590125965,-50.074236790374925,293.0,287.2250048,NOR
440,-11834.0,2257.0,-11972.490587571792,2543.472832402019,318.1922792124527,3675.2075385165144,3712.5491666666667,-37.341628150152246,291.525,281.0,NOR
441,-11851.95415685018,2297.9670225516725,-12016.0,2627.0,367.6598140989122,3681.9788888888884,3721.1638701606876,-39.18498127179919,291.0,272.2250048,NOR
442,-11917.419749212437,2437.9027904632394,-12087.777276019242,2756.3055996594094,361.112220568266,3704.456666666666,3735.393611111111,-30.93694444444509,289.0,257.0,NOR
443,-11966.0,2532.0,-12101.0,2778.0,280.60826787534256,3713.705854058045,3737.9417120059165,-24.23585794787141,286.1,255.265628,NOR
444,-12011.43963734766,2617.7617735896465,-12169.0,2876.0,302.5099162981308,3720.2344444444434,3750.1407656051865,-29.90632116074312,284.0,246.828116,NOR
445,-12073.0,2732.0,-12214.13313890059,2926.2336853880865,240.0943302857679,3728.8641481030136,3756.904722222222,-28.040574119208486,274.8530486932075,242.0,NOR
446,-12117.995623516295,2811.527844797923,-12222.0,2934.0,160.67463747463626,3740.5394444444437,3758.0036303586485,-17.46418591420479,262.0,241.19721315555554,NOR
447,-12155.0,2859.0,-12354.0,3033.0,264.3425807545958,3751.6645775904994,3774.276446899138,-22.61186930863869,255.1312528,228.91944746666667,NOR
448,-12156.016279963169,2860.1952675688394,-12399.042993166244,3057.347817804489,312.9394692184255,3751.8727777777767,3779.404722222222,-27.531944444445344,255.0,225.0,NOR
449,-12243.0,2953.0,-12476.0,3090.0,270.29243422633937,3765.073666620368,3787.8629670344367,-22.789300414068748,246.3812528,222.4312464,NOR
450,-12369.0,3043.0,-12489.260766142155,3094.5529153452117,130.84477426969988,3780.40993877661,3789.2713888888884,-8.861450112278362,235.8375056,222.0,NOR
451,-12392.407580028977,3055.2946931982406,-12606.0,3123.0,224.06635275783384,3783.072777777777,3801.1482801174448,-18.075502339667764,234.0,217.0750016,NOR
452,-12496.0,3097.0,-12607.798535433114,3123.2975013246887,114.84977623361421,3794.337689342148,3801.326944444444,-6.989255102295829,230.44887468510717,217.0,NOR
453,-12619.0,3125.0,-12752.631553374093,3135.233698048915,134.0228362367001,3806.832295152794,3815.4602777777777,-8.627982624983815,226.45884911063925,212.0,NOR
454,-12633.33394527163,3127.015323982359,-12799.0,3136.0,165.90951175989053,3808.2466666666655,3819.963587957217,-11.716921290551454,226.0,211.23000064,NOR
455,-12781.0,3136.0,-12823.0,3136.0,42.0,3822.564794717291,3822.2989804128038,0.26581430448732135,218.3821449142857,210.83000064,VER
456,-12807.288239250012,3136.2775217127737,-12872.329159185367,3134.652212073413,65.06122422350336,3825.1244444444433,3827.1269444444442,-2.002500000000964,217.0,210.0,NOR
457,-12890.0,3134.0,-12964.0,3128.0,74.24284477308234,3833.214487238249,3836.187159360415,-2.972672122165932,214.553568,208.0375008,NOR
458,-12914.0,3132.0,-13011.757970193,3123.154321595034,98.15735715013781,3835.5620525153413,3840.9269444444444,-5.364891929103123,213.8392822857143,207.0,NOR
459,-12975.403530116711,3126.4472900647843,-13067.0,3116.0,92.19034203634313,3841.6133333333323,3846.415551299905,-4.802217966572698,212.0,204.97916266666667,NOR
460,-13102.0,3111.0,-13146.826652514805,3101.9163084772117,45.737754944511856,3854.3899463478638,3854.393611111111,-0.003664763247343217,212.0,202.0,NOR
461,-13137.71244269079,3104.4445977821715,-13176.0,3096.0,39.20775786000355,3858.1022222222214,3857.5299087122385,0.5723135099829051,212.0,200.218744,VER
462,-13205.0,3089.0,-13223.103332175777,3085.6119772542033,18.417636493115822,3864.9973214296233,3863.1491666666666,1.8481547629567103,210.9031256,197.0,VER
463,-13332.088752732345,3050.263947028458,-13332.0,3051.0,0.7413845320847123,3876.6799999999994,3875.806316829812,0.8736831701871779,209.0,193.0502102627052,VER
464,-13373.0,3036.0,-13333.789156021603,3050.290735549503,41.73386404401131,3880.881432342324,3875.9622222222224,4.919210120101525,203.77500434285713,193.0,VER
465,-13446.69665044659,3005.549431377498,-13490.0,2981.0,49.77805403491804,3891.4577777777768,3887.778554950383,3.6792228273939145,190.0,184.38182050909091,VER
466,-13486.0,2984.0,-13564.580629908512,2939.0365048472468,90.53524889881439,3897.367537462028,3897.5955555555556,-0.22801809352768032,185.9781272,177.0,NOR
467,-13568.959213924694,2930.239946677158,-13610.194214720157,2896.887210093286,53.03518009995808,3907.368888888888,3907.373333333333,-0.0044444444451983145,179.0,176.0,NOR
468,-13591.0,2913.0,-13615.0,2892.0,31.89043743820395,3910.1343621376163,3908.209497482434,1.9248646551823185,177.7531208,176.0,VER
469,-13669.0,2833.0,-13659.876509857168,2843.5841187265164,13.973605175592883,3921.5779407890864,3915.1955555555555,6.38238523353084,172.5031208,176.0,VER
470,-13675.966435337543,2824.4199556772846,-13671.0,2830.0,7.470098701186115,3922.6577777777766,3916.9424995703675,5.715278207409028,172.0,174.3041696,VER
471,-13681.0,2818.0,-13717.0,2761.0,67.4166151627327,3923.4540479127477,3925.1449114912393,-1.6908635784916441,171.468744,166.0541696,NOR
472,-13717.125445776259,2762.346944250986,-13722.104834792934,2751.760763327916,11.698783762227324,3930.079999999999,3926.1955555555555,3.8844444444434885,167.0,165.0,VER
473,-13737.0,2723.0,-13753.111411158096,2685.0555394172147,41.223290242577065,3934.48248851893,3933.5288888888886,0.9535996300414809,164.5749952,165.0,VER
474,-13755.1350025518,2679.8624885104155,-13762.0,2661.0,20.072908677352714,3939.079999999999,3936.0707710100214,3.0092289899776006,162.0,163.1678592,VER
475,-13781.0,2595.0,-13781.0,2594.0,1.0,3947.6739725432503,3942.9766860628333,4.697286480417006,159.04500096,158.02500205714284,VER
476,-13793.0,2526.0,-13786.676406216895,2568.3903242690812,42.85939138592128,3954.558258016673,3945.6622222222218,8.896035794451109,156.64500096,156.0,VER
477,-13794.816751248405,2507.377427327102,-13794.0,2517.0,9.657172849596087,3956.4133333333325,3950.626041276395,5.787292056937531,156.0,155.02500053333333,VER
478,-13796.0,2422.0,-13793.0,2381.0,41.10960958218893,3964.9387422309837,3960.832836087168,4.105906143815901,156.0,153.02500053333333,VER
479,-13789.19557759671,2352.2961638671522,-13792.90697452693,2379.5654847637334,27.520725450728133,3972.0133333333324,3960.962222222222,11.051111111110458,156.0,153.0,VER
480,-13788.0,2345.0,-13769.0,2261.0,86.12200647918046,3972.7517030821928,3976.6805517142093,-3.928848632016525,156.06071497142858,157.86818094545455,NOR
481,-13773.0,2277.0,-13758.0116161091,2226.9836782352663,52.21383049091867,3979.708415213526,3980.3955555555553,-0.6871403420291244,156.63214354285714,159.0,NOR
482,-13762.676418886269,2237.1524179190733,-13737.0,2166.0,75.64353946341757,3984.2244444444436,3986.6137007403795,-2.3892562959358656,157.0,161.76000256,NOR
483,-13747.0,2192.0,-13727.801787446893,2141.113199812564,54.38784605544071,3988.5176705408976,3989.451111111111,-0.9334405702134063,158.45500288,163.0,NOR
484,-13718.029030498543,2124.914829418278,-13688.0,2056.0,75.17310946364228,3993.1133333333323,3998.7617222685917,-5.648388935259391,160.0,168.77499626666668,NOR
485,-13676.0,2035.0,-13673.5069607847,2031.0451221341723,4.675072562285854,3999.2757494725697,4000.7844444444445,-1.5086949718747746,161.7125024,170.0,NOR
486,-13657.138759802172,1995.2495847067564,-13601.0,1917.0,96.3045059117475,4003.979999999999,4009.5402188706084,-5.560218870609333,163.0,174.88279730797763,NOR
487,-13617.0,1939.0,-13552.295499734006,1854.7726115662742,106.21170047145358,4017.0066805146203,4020.9458333333337,-3.93915281871341,169.21,181.0,NOR
488,-13567.677513507657,1881.0390024290432,-13530.0,1831.0,62.637822345715804,4023.09111111111,4027.1335883726624,-4.042477261552449,172.0,185.09499776,NOR
489,-13460.0,1757.0,-13431.224960048676,1726.6309185718565,41.836396008613384,4035.087335591942,4042.6124999999997,-7.5251644080576625,180.85,195.0,NOR
490,-13439.775853467825,1734.0801484734143,-13420.0,1716.0,26.795076958306982,4039.4466666666654,4043.5605084523168,-4.1138417856514025,184.0,195.531256,NOR
491,-13384.0,1682.0,-13313.0,1618.0,95.58765610684259,4051.8907054995034,4051.442813427042,0.44789207246139995,189.1625,199.906248,VER
492,-13331.158193054962,1635.622827131527,-13253.723664765605,1565.6581138395957,104.3607554467551,4056.4244444444425,4060.8347222222224,-4.410277777779811,191.0,205.0,NOR
493,-13251.0,1566.0,-13214.0,1536.0,47.634021455258214,4062.7984735779146,4071.3463149925374,-8.54784141462278,196.8,210.4083392,NOR
494,-13228.206800733886,1546.5321669837367,-13110.250573888101,1456.757592720547,148.2334160566746,4065.2688888888874,4082.4347222222223,-17.16583333333483,199.0,216.0,NOR
495,-13133.0,1473.0,-12991.0,1366.0,177.80044994318772,4085.04122746114,4094.525294860467,-9.48406739932716,211.13333333333333,220.9249984,NOR
496,-13123.29850270627,1465.7564246273635,-12989.67114891818,1365.0023901578525,167.35484797964688,4086.4688888888872,4094.7125,-8.243611111112841,212.0,221.0,NOR
497,-13037.0,1401.0,-12909.0,1306.0,159.40200751558933,4096.9328573831135,4109.857792084563,-12.924934701449274,214.2092044293344,227.51749824,NOR
498,-13006.243229755753,1377.9515730677163,-12821.359329661002,1242.4576278087495,229.2175074379923,4100.742499999998,4120.490277777777,-19.747777777779447,215.0,232.0,NOR
499,-12958.0,1342.0,-12701.0,1156.0,317.2459613612126,4106.714448198408,4133.456902166001,-26.742453967593065,219.84999679999999,236.9249984,NOR
500,-12923.720220354213,1316.6907005625535,-12699.404021568065,1154.871738750742,276.5919981483901,4110.653611111109,4133.656944444444,-23.003333333334922,223.0,237.0,NOR
501,-12803.858054919345,1229.286924012085,-12563.0,1061.0,293.8249332731641,4123.431388888886,4153.8950307164605,-30.463641827574065,230.0,244.4250048,NOR
502,-12752.0,1192.0,-12531.690024553234,1039.7431043117328,267.8033748218689,4129.82399383078,4158.256944444444,-28.432950613664616,232.4500032,246.0,NOR
503,-12675.798403010904,1138.324200757367,-12460.0,992.0,260.7292129189567,4141.86472222222,4166.400217441972,-24.535495219752192,237.0,248.5071414857143,NOR
504,-12608.0,1092.0,-12305.025712362505,892.8022800431522,362.59226495535484,4152.419989947335,4177.856944444445,-25.436954497109582,240.14427706086434,252.0,NOR
505,-12586.046431744682,1077.148951534772,-12223.0,841.0,433.09241382586964,4155.320555555553,4184.750616782601,-29.4300612270481,241.0,253.61666986666665,NOR
506,-12473.0,1001.0,-12126.85571450603,782.0897805105654,409.55774999021054,4168.795364302035,4203.656944444445,-34.861580142410276,244.83055431111111,258.0,NOR
507,-12427.0,970.0,-12100.0,766.0,385.4153603581466,4174.339130775271,4209.218625879975,-34.87949510470389,246.38610986666666,259.15499904,NOR
508,-12377.936073956396,937.9776352160839,-12040.87724777831,730.2905850886484,395.907265777209,4180.120555555553,4218.156944444445,-38.03638888889145,248.0,261.0,NOR
509,-12286.0,880.0,-11874.0,632.0,480.88252203630776,4191.139801661338,4235.6577168846,-44.5179152232613,251.36428434285713,264.941544358541,NOR
510,-12222.395715477207,840.1845196349309,-11665.0,516.0,644.8143813558119,4199.876111111109,4253.722759426939,-53.84664831582995,254.0,268.94989455366755,NOR
511,-12104.0,768.0,-11663.016144664913,514.903559836096,508.45311356096335,4212.641555614231,4253.948888888889,-41.30733327465805,257.62045847272725,269.0,NOR
512,-11904.0,649.0,-11592.071038105985,475.4582944513819,356.95433998342276,4225.8534824016915,4266.037777777778,-40.184295376086084,261.3022714181818,272.0,NOR
513,-11818.759747992177,598.8478644780537,-11479.0,415.0,386.31169232738523,4232.020555555553,4281.1257247606545,-49.10516920510145,263.0,274.4624992,NOR
514,-11255.0,298.0,-11275.0,308.0,22.360679774997898,4312.287171507569,4293.490312950235,18.796858557333508,276.8266658133333,276.4624992,VER
515,-11143.479513008175,241.13646611749397,-11223.335465121692,281.07019207143185,89.284240247205,4325.020555555553,4296.815555555556,28.2049999999972,279.0,277.0,VER
516,-11103.0,221.0,-11033.07901533497,183.04496394897933,79.55833619528286,4329.466409461135,4312.315555555555,17.150853905580334,279.40714422857144,279.0,VER
517,-10948.0,147.0,-10696.0,33.0,276.5863337187866,4346.64078673751,4369.066049927128,-22.425263189617908,280.97857097142855,284.66052581052634,NOR
518,-10945.979903250836,146.04707966913816,-10667.195030955263,21.06552780997809,305.51823730504697,4346.876111111109,4372.482222222222,-25.606111111113023,281.0,285.0,NOR
519,-10759.509215018068,59.74168219852668,-10547.379523711674,-28.3479606572357,229.69281902619838,4368.964999999998,4385.193333333333,-16.228333333334376,284.0,286.0,NOR
520,-10690.0,30.0,-10446.0,-69.0,263.31919793285107,4375.0548370242705,4396.1215992847665,-21.066762260496034,284.4812496,286.8562496,NOR
521,-10601.076932336542,-6.8575515889027585,-10312.312905610484,-119.91182289823037,310.10632272227275,4381.631666666664,4410.793333333333,-29.16166666666868,285.0,288.0,NOR
522,-10500.0,-48.0,-10296.0,-126.0,218.40329667841556,4389.3480738400785,4412.160381018616,-22.812307178537594,285.80833493333336,288.2124992,NOR
523,-10404.65751589216,-86.2109630486755,-10132.854081317491,-186.44355822571904,289.69584080982514,4400.764999999998,4423.682222222222,-22.917222222224154,287.0,290.0,NOR
524,-10338.086440481255,-111.09890031569677,-10115.0,-193.0,237.6454292766737,4413.564999999997,4425.0534406829565,-11.488440682959663,288.0,290.0708330666667,NOR
525,-10259.0,-140.0,-9957.352746286175,-249.3579757129442,320.858586491192,4421.344541545906,4443.082222222221,-21.737680676314994,288.48500096,291.0,NOR
526,-10138.034292258466,-184.044607985901,-9855.0,-284.0,300.16577251069606,4429.6205555555525,4459.223795408203,-29.603239852650404,289.0,292.64999893333334,NOR
527,-10047.0,-217.0,-9744.186936036169,-321.60417749370015,320.37132464734856,4435.816322875413,4472.482222222221,-36.665899346808146,289.4812496,294.0,NOR
528,-9966.611994778485,-245.79374853058715,-9669.0,-347.0,314.349494627427,4442.509444444442,4478.86874012361,-36.3592956791681,290.0,294.27757967887936,NOR
529,-9783.99748425178,-308.21000278241877,-9452.0,-420.0,350.31319276815424,4468.464999999997,4493.620848814608,-25.15584881461018,292.0,294.91815013082424,NOR
530,-9740.0,-323.0,-9430.628023890404,-427.1860232888771,326.4440948320356,4474.626493002531,4495.50861111111,-20.88211810857956,292.0,295.0,NOR
531,-9631.44404893246,-359.6393754277475,-9344.764946432657,-456.0715683187933,302.46334593776623,4487.931666666664,4508.664166666666,-20.73250000000189,292.0,296.0,NOR
532,-9509.0,-401.0,-9280.0,-478.0,241.59884105682295,4500.660276658894,4519.977850710618,-19.317574051724478,293.3,296.76111217777776,NOR
533,-9434.583524677448,-426.0985456424479,-9124.0,-531.0,327.82074511445484,4507.531666666664,4536.556107859129,-29.02444119246502,294.0,297.8722232888889,NOR
534,-9288.631384053162,-475.3198368967176,-9105.110390352023,-537.4273019812911,193.74543181268785,4520.642777777774,4538.464166666666,-17.821388888891306,295.0,298.0,NOR
535,-9260.0,-485.0,-8915.083781066523,-601.9467198759222,364.20287392208115,4523.6007997026245,4558.3975,-34.79670029737554,295.1636363636364,299.0,NOR
536,-9089.0,-543.0,-8888.0,-611.0,212.19095173922943,4545.055116285559,4561.476774718039,-16.4216584324804,296.3454545454546,299.18499968,NOR
537,-8981.223962696391,-579.3155714679444,-8763.749611130708,-652.0858832741438,229.32643081268606,4556.942777777775,4575.064166666666,-18.121388888891488,297.0,300.0,NOR
538,-8839.0,-627.0,-8746.0,-658.0,98.03060746521976,4571.451520962165,4576.48316113285,-5.031640170685023,297.0,300.07083413333334,NOR
539,-8788.380471972107,-643.9196356646437,-8460.0,-754.0,346.34003664726407,4576.742777777774,4594.879502442096,-18.136724664322173,297.0,300.9874997333333,NOR
540,-8713.0,-669.0,-8457.154447725286,-754.9531075222029,269.89791275865133,4584.706862963873,4595.130833333334,-10.423970369460221,297.72180439550004,301.0,NOR
541,-8571.0,-716.0,-8378.564544091581,-780.9758046141534,203.10898521714284,4599.717966030304,4608.553055555555,-8.835089525251533,299.07518763706264,302.0,NOR
542,-8474.09949457475,-749.0689568725768,-8333.0,-796.0,148.69966435159796,4609.992777777774,4620.071713010124,-10.078935232349977,300.0,302.4281256,NOR
543,-8445.0,-759.0,-8194.213891447907,-842.7808043181801,264.4104676727137,4613.084409281484,4635.486388888889,-22.401979607405337,300.1541664,303.0,NOR
544,-8285.877379196816,-812.4919781477538,-8111.0,-871.0,184.40522328776348,4630.059444444441,4643.665578002408,-13.606133557967041,301.0,303.34642925714286,NOR
545,-8195.0,-843.0,-7999.0,-909.0,206.81392603013947,4639.945910832503,4655.489763342536,-15.543852510033503,301.3277774222222,303.84642834285717,NOR
546,-8012.689127469068,-904.4906567616201,-7965.207352852546,-920.280357326019,50.038320961514586,4660.259444444441,4659.130833333333,1.128611111108512,302.0,304.0,VER
547,-7999.0,-909.0,-7842.0,-961.0,165.38742394752995,4661.7715855059705,4672.464372318171,-10.692786812200211,302.05607517628914,304.9812496,NOR
548,-7901.0,-941.0,-7712.018986873573,-1005.0689736239077,199.5461267564761,4671.856410263881,4686.330833333333,-14.474423069452314,302.4299070265235,306.0,NOR
549,-7678.211506166672,-1015.891632354256,-7585.0,-1048.0,98.58667331203422,4687.276944444441,4699.671893332626,-12.394948888184445,303.0,306.0,NOR
550,-7595.0,-1044.0,-7549.966006932689,-1059.5931501419573,47.657180602047994,4693.791637760567,4703.330833333333,-9.539195572766403,303.64166613333333,306.0,NOR
