Point_Index,VER_Speed,NOR_Speed,Speed_Gap_kmh,Speed_Gap_Advantage,VER_Distance,NOR_Distance,Distance_Difference,VER_RPM,NOR_RPM,VER_nGear,NOR_nGear,VER_Throttle,NOR_Throttle,VER_Brake,NOR_Brake,VER_DRS,NOR_DRS
462,210.9031256,197.0,13.90312560000001,VER,3864.9973214296233,3863.1491666666666,1.8481547629567103,10497.4188816,11066.0,5,5,25.7406328,0.0,False,False,0,0
463,209.0,193.0502102627052,15.949789737294793,VER,3876.6799999999994,3875.806316829812,0.8736831701871779,10080.0,11180.543902381549,5,5,1.0,0.0,True,False,0,0
464,203.77500434285713,193.0,10.77500434285713,VER,3880.881432342324,3875.9622222222224,4.919210120101525,10360.224767085714,11182.0,5,4,1.2749997714285715,0.0,True,True,0,0
465,190.0,184.38182050909091,5.618179490909085,VER,3891.4577777777768,3887.778554950383,3.6792228273939145,11099.0,10943.384155345455,5,4,2.0,0.0,True,True,0,0
466,185.9781272,177.0,8.978127199999989,VER,3897.367537462028,3897.5955555555556,0.22801809352768032,10854.3970088,10739.0,5,4,2.3656248,0.0,True,True,0,0
467,179.0,176.0,3.0,VER,3907.368888888888,3907.373333333333,0.0044444444451983145,10430.0,10320.0,4,4,3.0,0.0,True,True,0,0
468,177.7531208,176.0,1.753120800000005,VER,3910.1343621376163,3908.209497482434,1.9248646551823185,10352.6934896,10292.1626048,4,4,3.0,0.0,True,True,0,0
469,172.5031208,176.0,-3.496879199999995,NOR,3921.5779407890864,3915.1955555555555,6.38238523353084,10027.1934896,10058.0,4,4,3.0,0.0,True,False,0,0
470,172.0,174.3041696,-2.3041695999999945,NOR,3922.6577777777766,3916.9424995703675,5.715278207409028,9996.0,10012.3667456,4,4,3.0,0.0,True,False,0,0
471,171.468744,166.0541696,5.414574399999992,VER,3923.4540479127477,3925.1449114912393,1.6908635784916441,9982.8248512,9790.3667456,4,4,3.0,0.0,True,False,0,0
472,167.0,165.0,2.0,VER,3930.079999999999,3926.1955555555555,3.8844444444434885,9872.0,9762.0,4,4,3.0,0.0,False,True,0,0
473,164.5749952,165.0,-0.4250048000000106,NOR,3934.48248851893,3933.5288888888886,0.9535996300414809,9677.02961408,9506.0,4,4,3.0,0.0,False,False,0,0
474,162.0,163.1678592,-1.1678592000000094,NOR,3939.079999999999,3936.0707710100214,3.0092289899776006,9470.0,9433.3250816,4,4,3.0,0.0,False,False,0,0
475,159.04500096,158.02500205714284,1.0199989028571679,VER,3947.6739725432503,3942.9766860628333,4.697286480417006,9320.77254848,9229.3250816,4,4,3.0,0.0,False,False,0,0
476,156.64500096,156.0,0.6450009600000044,VER,3954.558258016673,3945.6622222222218,8.896035794451109,9199.57254848,9149.0,4,4,3.0,0.0,False,False,0,0
477,156.0,155.02500053333333,0.9749994666666737,VER,3956.4133333333325,3950.626041276395,5.787292056937531,9167.0,9274.124931555556,4,4,3.0,16.574990933333336,False,False,0,0
478,156.0,153.02500053333333,2.9749994666666737,VER,3964.9387422309837,3960.832836087168,4.105906143815901,9345.941608533334,9530.791598222222,4,4,30.908324266666668,50.57499093333334,False,False,0,0
479,156.0,153.0,3.0,VER,3972.0133333333324,3960.962222222222,11.051111111110458,9494.0,9534.0,4,4,54.0,51.0,False,False,0,0
480,156.06071497142858,157.86818094545455,-1.8074659740259733,NOR,3972.7517030821928,3976.6805517142093,3.928848632016525,9509.603747657144,9942.927199418182,4,4,54.303574857142856,61.54772538181818,False,False,0,0
481,156.63214354285714,159.0,-2.3678564571428637,NOR,3979.708415213526,3980.3955555555553,0.6871403420291244,9656.460890514285,10038.0,4,4,57.16071771428572,64.0,False,False,0,0
482,157.0,161.76000256,-4.760002560000004,NOR,3984.2244444444436,3986.6137007403795,2.3892562959358656,9751.0,10249.83019648,4,4,59.0,66.76000256,False,False,0,0
483,158.45500288,163.0,-4.544997120000005,NOR,3988.5176705408976,3989.451111111111,0.9334405702134063,9818.9001344,10345.0,4,4,59.0,68.0,False,False,0,0
484,160.0,168.77499626666668,-8.774996266666676,NOR,3993.1133333333323,3998.7617222685917,5.648388935259391,9891.0,10639.5248096,4,4,59.0,72.9499968,False,False,0,0
485,161.7125024,170.0,-8.287497599999995,NOR,3999.2757494725697,4000.7844444444445,1.5086949718747746,10131.892004266667,10702.0,4,4,66.42084373333333,74.0,False,False,0,0
486,163.0,174.88279730797763,-11.882797307977626,NOR,4003.979999999999,4009.5402188706084,5.560218870609333,10313.0,11029.1474196345,4,4,72.0,78.43890664361602,False,False,0,0
487,169.21,181.0,-11.789999999999992,NOR,4017.0066805146203,4020.9458333333337,3.93915281871341,10743.56,11439.0,4,4,82.35,84.0,False,False,0,0
488,172.0,185.09499776,-13.094997760000012,NOR,4023.09111111111,4027.1335883726624,4.042477261552449,10937.0,11495.45246912,4,4,87.0,88.3874976,False,False,0,0
489,180.85,195.0,-14.150000000000006,NOR,4035.087335591942,4042.6124999999997,7.5251644080576625,11405.3125,11632.0,4,4,96.5875,99.0,False,False,0,0
490,184.0,195.531256,-11.531256000000013,NOR,4039.4466666666654,4043.5605084523168,4.1138417856514025,11572.0,11606.8184656,4,4,100.0,99.0531256,False,False,0,0
491,189.1625,199.906248,-10.74374800000001,NOR,4051.8907054995034,4051.442813427042,0.44789207246139995,11206.2,11399.4438448,4,4,100.0,99.4906248,False,False,0,0
492,191.0,205.0,-14.0,NOR,4056.4244444444425,4060.8347222222224,4.410277777779811,11076.0,11158.0,4,5,100.0,100.0,False,False,0,0
493,196.8,210.4083392,-13.608339199999989,NOR,4062.7984735779146,4071.3463149925374,8.54784141462278,10844.0,11381.708576,4,5,100.0,100.0,False,False,0,0
494,199.0,216.0,-17.0,NOR,4065.2688888888874,4082.4347222222223,17.16583333333483,10756.0,11613.0,4,5,100.0,100.0,False,False,0,0
495,211.13333333333333,220.9249984,-9.791665066666667,NOR,4085.04122746114,4094.525294860467,9.48406739932716,11076.133333333333,10785.6002688,4,5,100.0,100.0,False,False,0,0
496,212.0,221.0,-9.0,NOR,4086.4688888888872,4094.7125,8.243611111112841,11099.0,10773.0,5,5,100.0,100.0,False,False,0,0
497,214.2092044293344,227.51749824,-13.308293810665617,NOR,4096.9328573831135,4109.857792084563,12.924934701449274,11222.715448042725,10748.11500672,5,5,100.0,100.0,False,False,0,0
498,215.0,232.0,-17.0,NOR,4100.742499999998,4120.490277777777,19.747777777779447,11267.0,10731.0,5,6,100.0,100.0,False,False,0,0
499,219.84999679999999,236.9249984,-17.075001600000007,NOR,4106.714448198408,4133.456902166001,26.742453967593065,11467.6686176,10987.0999168,5,6,100.0,100.0,False,False,0,0
500,223.0,237.0,-14.0,NOR,4110.653611111109,4133.656944444444,23.003333333334922,11598.0,10991.0,5,6,100.0,100.0,False,False,0,0
501,230.0,244.4250048,-14.42500480000001,NOR,4123.431388888886,4153.8950307164605,30.463641827574065,11869.0,11203.025137066667,5,6,100.0,100.0,False,False,0,0
502,232.4500032,246.0,-13.549996800000002,NOR,4129.82399383078,4158.256944444444,28.432950613664616,11496.949514057143,11248.0,5,6,100.0,100.0,False,False,0,0
503,237.0,248.5071414857143,-11.5071414857143,NOR,4141.86472222222,4166.400217441972,24.535495219752192,10806.0,11248.0,5,6,100.0,100.0,False,False,0,0
504,240.14427706086434,252.0,-11.85572293913566,NOR,4152.419989947335,4177.856944444445,25.436954497109582,10893.253688438985,11248.0,5,6,100.0,100.0,False,False,0,0
505,241.0,253.61666986666665,-12.616669866666655,NOR,4155.320555555553,4184.750616782601,29.4300612270481,10917.0,11340.419627377778,5,6,100.0,100.0,False,False,0,0
506,244.83055431111111,258.0,-13.169445688888885,NOR,4168.795364302035,4203.656944444445,34.861580142410276,11115.641602133333,11591.0,5,6,100.0,100.0,False,False,0,0
507,246.38610986666666,259.15499904,-12.76888917333335,NOR,4174.339130775271,4209.218625879975,34.87949510470389,11196.3082688,11176.35534464,5,6,100.0,99.61500032,False,False,0,0
508,248.0,261.0,-13.0,NOR,4180.120555555553,4218.156944444445,38.03638888889145,11280.0,10514.0,6,6,100.0,99.0,False,False,0,0
509,251.36428434285713,264.941544358541,-13.57726001568389,NOR,4191.139801661338,4235.6577168846,44.5179152232613,11360.182110171429,10625.348628128784,6,6,100.0,99.49269304481763,False,False,0,0
510,254.0,268.94989455366755,-14.949894553667548,NOR,4199.876111111109,4253.722759426939,53.84664831582995,11423.0,10738.584521141107,6,6,100.0,99.99373681920844,False,False,0,0
511,257.62045847272725,269.0,-11.37954152727275,NOR,4212.641555614231,4253.948888888889,41.30733327465805,11279.790753745454,10740.0,6,7,100.0,100.0,False,False,0,0
512,261.3022714181818,272.0,-10.697728581818183,NOR,4225.8534824016915,4266.037777777778,40.184295376086084,11134.154597236364,10827.0,6,7,100.0,100.0,False,False,0,0
513,263.0,274.4624992,-11.462499200000025,NOR,4232.020555555553,4281.1257247606545,49.10516920510145,11067.0,10953.07995904,6,7,100.0,100.0,False,False,0,0
514,276.8266658133333,276.4624992,0.36416661333328193,VER,4312.287171507569,4293.490312950235,18.796858557333508,11080.826665813333,11055.47995904,6,7,100.0,100.0,False,False,0,0
515,279.0,277.0,2.0,VER,4325.020555555553,4296.815555555556,28.2049999999972,11083.0,11083.0,7,7,100.0,100.0,False,False,0,0
516,279.40714422857144,279.0,0.4071442285714397,VER,4329.466409461135,4312.315555555555,17.150853905580334,11088.7000192,11125.0,7,7,100.0,100.0,False,False,0,0
517,280.97857097142855,284.66052581052634,-3.6819548390977843,NOR,4346.64078673751,4369.066049927128,22.425263189617908,11110.6999936,11375.9499776,7,7,100.0,100.0,False,False,0,0
518,281.0,285.0,-4.0,NOR,4346.876111111109,4372.482222222222,25.606111111113023,11111.0,11391.0,7,7,100.0,100.0,False,False,0,0
519,284.0,286.0,-2.0,NOR,4368.964999999998,4385.193333333333,16.228333333334376,11218.0,11419.0,7,7,100.0,100.0,False,False,0,0
520,284.4812496,286.8562496,-2.375,NOR,4375.0548370242705,4396.1215992847665,21.066762260496034,11249.281224,11468.234352,7,7,100.0,100.0,False,False,0,0
521,285.0,288.0,-3.0,NOR,4381.631666666664,4410.793333333333,29.16166666666868,11283.0,11534.0,7,7,100.0,100.0,False,False,0,0
522,285.80833493333336,288.2124992,-2.404164266666669,NOR,4389.3480738400785,4412.160381018616,22.812307178537594,11334.733435733333,11536.7624896,7,7,100.0,99.8937504,False,False,0,0
523,287.0,290.0,-3.0,NOR,4400.764999999998,4423.682222222222,22.917222222224154,11411.0,11560.0,7,7,100.0,99.0,False,False,0,0
524,288.0,290.0708330666667,-2.070833066666694,NOR,4413.564999999997,4425.0534406829565,11.488440682959663,11369.0,11564.249984,7,7,100.0,99.07083306666667,False,False,0,0
525,288.48500096,291.0,-2.5149990400000206,NOR,4421.344541545906,4443.082222222221,21.737680676314994,11385.49003264,11620.0,7,7,100.0,100.0,False,False,0,0
526,289.0,292.64999893333334,-3.649998933333336,NOR,4429.6205555555525,4459.223795408203,29.603239852650404,11403.0,11026.550383644444,7,7,100.0,99.45000035555556,False,False,0,0
527,289.4812496,294.0,-4.518750399999988,NOR,4435.816322875413,4472.482222222221,36.665899346808146,11435.2437232,10541.0,7,7,100.0,99.0,False,False,0,0
528,290.0,294.27757967887936,-4.277579678879363,NOR,4442.509444444442,4478.86874012361,36.3592956791681,11470.0,10507.968018213356,7,7,100.0,99.0,False,False,0,0
529,292.0,294.91815013082424,-2.9181501308242446,NOR,4468.464999999997,4493.620848814608,25.15584881461018,11474.0,10431.740134431917,7,7,100.0,99.0,False,False,0,0
530,292.0,295.0,-3.0,NOR,4474.626493002531,4495.50861111111,20.88211810857956,11499.966666666667,10422.0,7,8,100.0,99.0,False,False,0,0
531,292.0,296.0,-4.0,NOR,4487.931666666664,4508.664166666666,20.73250000000189,11556.0,10446.0,7,8,100.0,100.0,False,False,0,0
532,293.3,296.76111217777776,-3.46111217777775,NOR,4500.660276658894,4519.977850710618,19.317574051724478,10828.0,10467.691697066666,7,8,100.0,99.6194439111111,False,False,0,0
533,294.0,297.8722232888889,-3.872223288888904,NOR,4507.531666666664,4536.556107859129,29.02444119246502,10436.0,10499.358363733334,7,8,100.0,99.06388835555556,False,False,0,0
534,295.0,298.0,-3.0,NOR,4520.642777777774,4538.464166666666,17.821388888891306,10510.0,10503.0,8,8,100.0,99.0,False,False,0,0
535,295.1636363636364,299.0,-3.8363636363636147,NOR,4523.6007997026245,4558.3975,34.79670029737554,10516.218181818182,10550.0,8,8,100.0,99.0,False,False,0,0
536,296.3454545454546,299.18499968,-2.8395451345454035,NOR,4545.055116285559,4561.476774718039,16.4216584324804,10561.127272727274,10557.21498752,8,8,100.0,99.18499968,False,False,0,0
537,297.0,300.0,-3.0,NOR,4556.942777777775,4575.064166666666,18.121388888891488,10586.0,10589.0,8,8,100.0,100.0,False,False,0,0
538,297.0,300.07083413333334,-3.070834133333335,NOR,4571.451520962165,4576.48316113285,5.031640170685023,10605.8,10590.983355733333,8,8,100.0,100.0,False,False,0,0
539,297.0,300.9874997333333,-3.9874997333333226,NOR,4576.742777777774,4594.879502442096,18.136724664322173,10613.0,10616.649992533334,8,8,100.0,100.0,False,False,0,0
540,297.72180439550004,301.0,-3.278195604499956,NOR,4584.706862963873,4595.130833333334,10.423970369460221,10633.210523074002,10617.0,8,8,100.0,100.0,False,False,0,0
541,299.07518763706264,302.0,-2.9248123629373595,NOR,4599.717966030304,4608.553055555555,8.835089525251533,10671.105253837753,10638.0,8,8,100.0,99.0,False,False,0,0
542,300.0,302.4281256,-2.428125599999987,NOR,4609.992777777774,4620.071713010124,10.078935232349977,10697.0,10658.9781544,8,8,100.0,99.0,False,False,0,0
543,300.1541664,303.0,-2.8458335999999917,NOR,4613.084409281484,4635.486388888889,22.401979607405337,10694.9958368,10687.0,8,8,100.0,99.0,False,False,0,0
544,301.0,303.34642925714286,-2.3464292571428587,NOR,4630.059444444441,4643.665578002408,13.606133557967041,10684.0,10691.157151085714,8,8,100.0,99.34642925714286,False,False,0,0
545,301.3277774222222,303.84642834285717,-2.5186509206349683,NOR,4639.945910832503,4655.489763342536,15.543852510033503,10709.566638933333,10697.157140114286,8,8,100.0,99.84642834285714,False,False,0,0
546,302.0,304.0,-2.0,NOR,4660.259444444441,4659.130833333333,1.128611111108512,10762.0,10699.0,8,8,100.0,100.0,False,False,0,0
547,302.05607517628914,304.9812496,-2.925174423710871,NOR,4661.7715855059705,4672.464372318171,10.692786812200211,10766.037412692818,10747.5718552,8,8,100.0,100.0,False,False,0,0
548,302.4299070265235,306.0,-3.5700929734765054,NOR,4671.856410263881,4686.330833333333,14.474423069452314,10792.953305909694,10798.0,8,8,100.0,100.0,False,False,0,0
549,303.0,306.0,-3.0,NOR,4687.276944444441,4699.671893332626,12.394948888184445,10834.0,10791.72000256,8,8,100.0,100.0,False,False,0,0
550,303.64166613333333,306.0,-2.358333866666669,NOR,4693.791637760567,4703.330833333333,9.539195572766403,10837.208330666666,10790.0,8,8,100.0,100.0,False,False,0,0
551,305.0,306.8562512,-1.8562511999999742,NOR,4707.610277777774,4715.011994849887,7.40171707211266,10844.0,10800.2750144,8,8,100.0,99.1437488,False,False,0,0
552,305.0,307.0,-2.0,NOR,4725.989322164318,4716.975277777778,9.014044386540263,10846.325002057143,10802.0,8,8,100.0,99.0,False,False,0,0
553,305.0,307.58409134545457,-2.584091345454567,NOR,4731.332499999997,4738.943812756782,7.6113127567850825,10847.0,10813.097735563637,8,8,100.0,99.0,False,False,0,0
554,305.78499968,308.0,-2.2150003200000015,NOR,4744.673832913864,4754.619722222222,9.945889308357437,10892.52998144,10821.0,8,8,100.0,99.0,False,False,0,0
555,306.0,308.04250048,-2.042500480000001,NOR,4748.332499999997,4756.077316447414,7.744816447417179,10905.0,10823.9750336,8,8,100.0,99.04250048,False,False,0,0
556,306.19249984,308.84,-2.6475001599999928,NOR,4754.888044231379,4783.459974194271,28.571929962891772,10908.46499712,10879.8,8,8,100.0,99.84,False,False,0,0
557,306.74250048,309.0,-2.2574995200000103,NOR,4773.646555099933,4788.953055555556,15.306500455622881,10918.36500864,10891.0,8,8,100.0,100.0,False,False,0,0
558,307.0,309.0,-2.0,NOR,4782.443611111108,4797.189848193994,14.746237082886182,10923.0,10891.240601465166,8,8,100.0,100.0,False,False,0,0
559,308.0,309.0,-1.0,NOR,4813.243611111108,4823.200555555556,9.9569444444478,10946.0,10892.0,8,8,100.0,100.0,False,False,0,0
560,308.0,309.0708330666667,-1.0708330666666939,NOR,4816.408298786619,4824.663221985005,8.254923198386678,10945.44500096,10893.345828266667,8,8,100.0,99.92916693333333,False,False,0,0
561,308.0,309.9041664,-1.9041664000000083,NOR,4830.354722222219,4841.888339277022,11.533617054803472,10943.0,10909.1791616,8,8,100.0,99.0958336,False,False,0,0
562,309.0,310.0,-1.0,NOR,4850.954722222219,4843.867222222222,7.087499999996908,10956.0,10911.0,8,8,100.0,99.0,False,False,0,0
563,309.0,309.6750001777778,-0.6750001777778039,NOR,4852.413769559727,4853.921622674808,1.5078531150802519,10956.897232355555,10904.500003555555,8,8,100.0,99.32499982222222,False,False,0,0
564,309.0,309.0,0.0,Equal,4881.854722222219,4874.767222222222,7.087499999996908,10975.0,10891.0,8,8,100.0,100.0,False,False,0,0
565,309.4812496,309.0,0.4812496000000124,VER,4888.488372430493,4877.94197010788,10.546402322613176,10978.8499968,10891.770832,8,8,100.0,100.0,False,False,0,0
566,310.0,309.0,1.0,VER,4895.632499999996,4895.367222222221,0.265277777774827,10983.0,10896.0,8,8,100.0,100.0,False,False,0,0
567,309.02500053333335,309.0,0.025000533333354724,VER,4905.654438204954,4907.133740778713,1.4793025737590142,10964.962509866667,10881.61500672,8,8,100.0,100.0,False,False,0,0
568,308.0,309.0,-1.0,NOR,4916.165833333329,4912.533888888888,3.6319444444407054,10946.0,10875.0,8,8,100.0,100.0,False,False,0,0
569,308.0,308.5722225777778,-0.5722225777777794,NOR,4924.465651662658,4919.118355994799,5.347295667859726,10947.94000384,10870.936114488888,8,8,100.0,100.0,False,False,0,0
570,308.0,307.4611114666667,0.5388885333333064,VER,4927.889282731625,4936.158730006975,8.269447275350103,10948.74000384,10860.380558933333,8,8,100.0,100.0,False,False,0,0
571,308.0,307.0,1.0,VER,4933.27694444444,4943.233888888888,9.9569444444478,10950.0,10856.0,8,8,100.0,100.0,False,False,0,0
572,307.5093752,307.0,0.5093752000000222,VER,4946.679115344711,4953.218682247511,6.5395669028002885,10937.2437552,10839.03500928,8,8,100.0,100.0,False,False,0,0
573,307.0,307.0,0.0,Equal,4960.5658333333295,4960.289444444444,0.2763888888857764,10924.0,10827.0,8,8,100.0,100.0,False,False,0,0
574,306.7624992,305.02142902857145,1.7410701714285324,VER,4965.417532509611,4983.757590449994,18.340057940382394,10919.9624864,10805.235719314285,8,8,100.0,100.0,False,False,0,0
575,306.0,305.0,1.0,VER,4980.965833333329,4984.011666666666,3.045833333337214,10907.0,10805.0,8,8,100.0,100.0,False,False,0,0
576,305.23888782222224,305.0,0.2388878222222388,VER,4992.554378302948,5007.570291788545,15.015913485596684,10888.733307733333,10758.9562712,8,8,100.0,100.0,False,False,0,0
577,304.0,305.0,-1.0,NOR,5011.365833333329,5011.122777777777,0.24305555555201863,10859.0,10752.0,8,8,100.0,100.0,False,False,0,0
578,304.0,304.0,0.0,Equal,5012.800641722568,5024.633888888889,11.833247166320689,10854.9624544,10714.0,8,8,100.0,100.0,False,False,0,0
579,304.0,304.0,0.0,Equal,5031.632499999996,5027.841928161783,3.790571838213509,10802.0,10714.270461784019,8,8,100.0,100.0,False,False,0,0
580,304.0,304.0,0.0,Equal,5039.743735826662,5048.3627777777765,8.619041951114923,10800.666666666666,10716.0,8,8,100.0,100.0,False,False,0,0
581,304.0,304.0,0.0,Equal,5062.032499999996,5061.873888888888,0.15861111110734782,10797.0,10703.0,8,8,100.0,100.0,False,False,0,0
582,303.68333333333334,303.72500022857145,-0.041666895238108737,NOR,5068.430988208835,5068.3599726163575,0.0710155924771243,10798.9,10708.7749952,8,8,100.0,100.0,False,False,0,0
583,303.0,303.0,0.0,Equal,5082.2324999999955,5085.440555555554,3.2080555555585306,10803.0,10724.0,8,8,100.0,100.0,False,False,0,0
584,303.56666666666666,303.9812496,-0.4145829333333495,NOR,5093.7124880133115,5098.698247541436,4.985759528124618,10816.6,10716.1500032,8,8,100.0,100.0,False,False,0,0
585,304.0,304.0,0.0,Equal,5102.499166666662,5098.951666666666,3.5474999999960346,10827.0,10716.0,8,8,100.0,100.0,False,False,0,0
586,304.0,304.0,0.0,Equal,5129.18348789054,5122.59611111111,6.5873767794300875,10844.775,10701.0,8,8,100.0,100.0,False,False,0,0
587,304.0,304.0,0.0,Equal,5129.521388888885,5125.720671097415,3.8007177914696513,10845.0,10700.81500032,8,8,100.0,100.0,False,False,0,0
588,304.0,304.0,0.0,Equal,5143.032499999996,5139.484999999998,3.5474999999978536,10821.0,10700.0,8,8,100.0,100.0,False,False,0,0
589,303.72,304.0,-0.2799999999999727,NOR,5147.748488568861,5149.359824990307,1.6113364214461399,10811.76,10714.624992,8,8,100.0,100.0,False,False,0,0
590,303.32,304.0,-0.6800000000000068,NOR,5154.470910747478,5156.3738888888865,1.9029781414083118,10798.56,10725.0,8,8,100.0,100.0,False,False,0,0
591,302.12,304.57083413333334,-2.4508341333333306,NOR,5174.577662850855,5167.9829307599475,6.5947320909072005,10758.96,10727.854170666667,8,8,100.0,100.0,False,False,0,0
592,302.0,305.0,-3.0,NOR,5176.588055555551,5176.7072222222205,0.11916666666911624,10755.0,10730.0,8,8,100.0,100.0,False,False,0,0
593,301.4451405752696,303.68333368888887,-2.2381931136192748,NOR,5191.415688600805,5196.692294579472,5.276605978667249,10675.655102263554,10643.100023466666,8,8,100.0,69.05834168888889,False,False,0,0
594,301.0,303.0,-2.0,NOR,5203.259999999995,5207.007222222221,3.7472222222259006,10612.0,10598.0,8,8,100.0,53.0,False,False,0,0
595,299.3071442285714,300.4312464,-1.1241021714286035,NOR,5216.340609748612,5218.435562794955,2.0949530463431074,10584.3500224,10621.9750336,8,8,64.4500288,10.187439999999995,False,False,0,0
596,298.0,300.0,-2.0,NOR,5226.437777777773,5220.340555555554,6.0972222222189885,10563.0,10626.0,8,8,37.0,3.0,False,False,0,0
597,296.0,290.8214217142857,5.178578285714309,VER,5239.675555555551,5241.123858586225,1.4483030306737419,10136.0,11365.793409828571,8,8,0.0,0.24642651428571405,False,False,0,0
598,290.45831466666664,290.0,0.458314666666638,VER,5244.137315730009,5242.896111111109,1.2412046188992463,9960.249408,11432.0,8,8,0.0,0.0,False,True,0,0
599,271.01387022222224,257.0,14.013870222222238,VER,5258.70336214961,5265.740555555553,7.037193405943071,9343.582741333334,9961.0,8,7,0.0,0.0,False,True,0,0
600,261.0,254.34372,6.6562800000000095,VER,5265.775555555551,5266.865528253783,1.089972698231577,9026.0,9954.5186768,8,7,0.0,0.0,True,True,0,0
601,239.75997696000002,232.0,7.759976960000017,VER,5277.4456756967575,5276.051666666665,1.3940090300920929,9218.93020928,9900.0,8,7,0.0,0.0,True,True,0,0
602,237.0,228.57998848,8.420011520000003,VER,5278.942222222218,5279.644356932493,0.7021347102745494,9244.0,9900.0,8,7,0.0,0.0,True,True,0,0
603,230.2714313142857,220.0,10.271431314285707,VER,5289.099640929923,5288.273888888887,0.8257520410361394,9667.339113142858,9900.0,8,6,0.0,0.0,True,True,0,0
604,225.0,206.6624736,18.3375264,VER,5296.442222222218,5293.465266364228,2.976955857990106,9999.0,9996.3939408,8,6,0.0,0.0,True,True,0,0
605,196.22995968,176.0,20.229959680000007,VER,5303.552806752345,5303.918333333332,0.36552658098753454,9479.76927232,10218.0,8,6,0.0,0.0,True,True,0,0
606,183.0,170.3,12.699999999999989,VER,5306.608888888885,5307.342103631334,0.7332147424485811,9241.0,9947.566666666668,6,6,0.0,0.0,True,True,0,0
607,170.66998272,158.3,12.369982719999996,VER,5312.999568029797,5314.285216885884,1.2856488560873913,9506.78037248,9378.233333333334,6,6,0.0,0.0,True,True,0,0
608,165.0,158.0,7.0,VER,5315.775555555552,5314.451666666665,1.323888888887268,9629.0,9364.0,6,5,0.0,0.0,True,True,0,0
609,159.2250048,141.0,18.225004799999994,VER,5319.004907211651,5322.284999999998,3.280092788347247,9697.578068,9735.0,6,4,0.0,0.0,True,True,0,0
610,141.0,105.1528356972576,35.8471643027424,VER,5328.308888888885,5342.881796625636,14.572907736750494,9914.0,7217.208380946856,4,4,0.0,0.0,True,True,0,0
611,130.1499904,103.0,27.149990400000007,VER,5336.1225905105775,5344.000833333332,7.878242822754146,8910.374112,7066.0,4,3,0.0,0.0,True,True,0,0
612,129.0,96.41666844444444,32.58333155555556,VER,5336.908888888885,5350.166849738542,13.257960849657138,8804.0,6678.900104533333,3,3,0.0,0.0,True,True,0,0
613,115.0,93.0,22.0,VER,5344.575555555552,5353.300833333332,8.72527777778032,7808.0,6478.0,3,3,0.0,0.0,True,False,0,0
614,109.1125024,92.3833344,16.729168,VER,5349.148002759658,5354.228962093484,5.080959333826286,7497.9251263999995,6498.3499648,3,3,0.0,0.0,True,False,0,0
615,103.0,89.0,14.0,VER,5353.731111111107,5359.234166666665,5.503055555558603,7176.0,6610.0,3,3,0.0,0.0,True,False,0,0
616,101.0,88.2687504,12.731249599999998,VER,5358.219999999996,5362.101271188825,3.881271188829487,6756.0,6493.7313136,3,3,0.0,0.0,True,False,0,0
617,99.3374944,88.0,11.337494399999997,VER,5359.762115160816,5363.145277777777,3.3831626169603624,6658.3871712,6451.0,3,3,0.0,0.0,True,False,0,0
618,94.67082773333334,86.73571474285714,7.935112990476199,VER,5363.908016955871,5367.367703906185,3.4596869503138805,6384.3871712,6516.742833371429,3,3,0.0,5.689283657142858,True,False,0,0
619,94.0,86.0,8.0,VER,5364.486666666662,5369.834166666666,5.3475000000034925,6345.0,6555.0,3,3,0.0,9.0,True,False,0,0
620,90.71666773333334,87.56999936,3.146668373333341,VER,5369.276030107382,5373.665961907898,4.389931800516024,6473.460374933334,6660.18995712,3,3,2.8729157333333335,17.634996479999998,True,False,0,0
621,86.0,88.0,-2.0,NOR,5375.953333333329,5374.723055555554,1.2302777777749725,6658.0,6689.0,3,3,7.0,20.0,False,False,0,0
622,87.1062512,89.0,-1.8937487999999973,NOR,5380.261896411713,5378.6786111111105,1.583285300602256,6700.5906712,6693.0,3,3,14.7437584,35.0,False,False,0,0
623,88.0,91.9749984,-3.974998400000004,NOR,5383.775555555551,5384.7589102793245,0.9833547237731182,6735.0,6933.9748704,3,3,21.0,40.9499968,False,False,0,0
624,88.3562512,92.0,-3.6437487999999973,NOR,5385.174913754723,5384.811944444444,0.3629693102793681,6784.1626656,6936.0,3,3,27.0562704,41.0,False,False,0,0
625,89.0,96.4500032,-7.450003199999998,NOR,5387.731111111107,5389.659949406919,1.9288382958120565,6873.0,6987.916704,3,3,38.0,17.2666496,False,False,0,0
626,91.07857554285714,98.0,-6.921424457142862,NOR,5390.222842876652,5391.345277777777,1.1224349011245067,7042.4039067428575,7006.0,3,3,44.23572662857143,9.0,False,False,0,0
627,95.0,95.0,0.0,Equal,5395.119999999995,5398.760555555555,3.640555555559331,7362.0,6825.0,3,3,56.0,0.0,False,False,0,0
628,97.78571428571429,94.5187504,3.26696388571429,VER,5399.444203860543,5400.765748257863,1.3215443973203946,7168.114285714286,6745.3531912,3,3,24.8,0.0,False,False,0,0
629,100.0,93.0187504,6.981249599999998,VER,5402.897777777773,5406.950929867061,4.053152089288233,7014.0,6497.1031912,3,3,0.0,0.0,False,False,0,0
630,99.74285714285715,93.0,6.742857142857147,VER,5403.892236749748,5407.027222222221,3.1349854724730903,6994.2,6494.0,3,3,0.0,0.0,False,False,0,0
