Point_Index,VER_X,VER_Y,NOR_X,NOR_Y,Euclidean_Distance_m,VER_Track_Distance,NOR_Track_Distance,Track_Distance_Gap_m,Distance_Leader,VER_Speed,NOR_Speed
415,-10279.0,293.0,-10355.883680945992,329.2894879400868,85.01780596297905,3423.2944527327963,3428.510833333334,5.216380600537832,NOR,287.77000192,289.0
416,-10295.547397708297,300.6457906636175,-10485.0,399.0,213.46156330656652,3425.134444444443,3442.7603331445325,17.62588870008949,NOR,288.0,289.63214262857144
417,-10407.0,356.0,-10588.842290031702,465.00550928146276,212.0113664351151,3437.6939205523263,3451.06638888889,13.372468336563543,NOR,288.0,290.0
418,-10409.128117501035,357.1329313463184,-10707.0,545.0,352.1671391086967,3437.934444444443,3460.513816350668,22.57937190622488,NOR,288.0,290.4178569142857
419,-10587.0,462.0,-10818.897944203607,627.0536040762602,284.6389796644551,3458.6324935276643,3473.699722222223,15.067228694558708,NOR,289.8357156571429,291.0
420,-10601.430207251306,471.4107175546641,-10904.144072324594,698.2241691956729,378.2592047167093,3460.489999999999,3489.9219444444448,29.43194444444589,NOR,290.0,292.0
421,-10707.0,545.0,-10911.0,704.0,258.64454372748713,3474.797735681841,3491.3031464101073,16.50541072826627,NOR,290.88500096,292.0472220444444
422,-10721.321063934247,555.4069322458604,-11061.181619511975,844.7524825402176,446.3474484219067,3476.6566666666654,3519.2219444444445,42.5652777777791,NOR,291.0,293.0
423,-10849.0,652.0,-11086.0,873.0,324.05246488801777,3492.5803740604574,3522.23286364087,29.652489580412748,NOR,291.0,293.0
424,-10850.897392368439,653.5088980601063,-11185.849592979619,992.6808835509994,476.68712216306716,3492.8233333333324,3532.244166666667,39.420833333334485,NOR,291.0,293.0
425,-10911.0,703.0,-11293.0,1126.0,569.9587704387046,3500.6897388786488,3543.4218870862064,42.73214820755766,NOR,291.4409099636364,293.68499968
426,-11074.0,861.0,-11326.989927866673,1169.1010124753152,398.6604287991204,3523.4944695874347,3548.5775000000003,25.083030412565677,NOR,292.71363723636364,294.0
427,-11106.844361019615,895.7226500489033,-11418.046822262431,1318.4728145911213,524.9425430502453,3528.6344444444435,3578.1775000000002,49.54305555555675,NOR,293.0,296.0
428,-11203.0,1008.0,-11425.0,1332.0,392.7594683772754,3543.0873096345167,3579.5717694197965,36.484459785279796,NOR,293.4916672,295.8937504
429,-11334.55885415412,1186.9823703188392,-11496.920916235053,1473.3834309982951,329.2218199960172,3558.0344444444436,3591.288611111111,33.254166666667516,NOR,294.0,295.0
430,-11357.0,1219.0,-11514.0,1508.0,328.89207956410263,3561.0552793651177,3594.4082148622583,33.35293549714061,NOR,294.0,295.2374992
431,-11411.572463593535,1300.6808400059758,-11553.382711667145,1592.8145765655197,324.7341474112939,3571.1011111111106,3604.444166666667,33.343055555556475,NOR,294.0,296.0
432,-11478.0,1431.0,-11594.0,1691.0,284.70335438838794,3593.7995896496645,3619.1206290963605,25.321039446695977,NOR,294.9892854857143,296.63571474285715
433,-11478.95637371413,1433.0178952192034,-11626.43138823653,1766.7796207884223,364.8914487396551,3594.0455555555545,3627.5441666666666,33.49861111111204,NOR,295.0,297.0
434,-11527.0,1536.0,-11659.0,1843.0,334.17510380038783,3605.2753510383027,3635.6448628008493,30.36951176254661,NOR,295.0,297.22222254472166
435,-11547.330202367313,1581.2793324969236,-11710.0,1965.0,416.7769352193878,3610.4344444444437,3648.8860438567062,38.45159941226257,NOR,295.0,297.58503438875783
436,-11587.0,1673.0,-11801.45889151409,2179.965500757981,550.4603846856216,3619.922015911791,3664.0491666666667,44.127150754875856,NOR,294.6777777777778,298.0
437,-11708.0,1959.0,-11846.0,2283.0,352.1647341799005,3639.5084029873906,3672.0936177564026,32.585214769012055,NOR,294.0111111111111,297.51499904
438,-11709.811611605246,1963.2981635007054,-11915.85746632931,2433.3113707404004,513.193247450426,3639.8344444444438,3696.9380555555554,57.103611111111604,NOR,294.0,296.0
439,-11780.149378807537,2130.5150275702854,-11945.0,2490.0,395.4809384917732,3656.1122222222216,3706.1864590125965,50.074236790374925,NOR,293.0,287.2250048
440,-11834.0,2257.0,-11972.490587571792,2543.472832402019,318.1922792124527,3675.2075385165144,3712.5491666666667,37.341628150152246,NOR,291.525,281.0
441,-11851.954156850183,2297.9670225516725,-12016.0,2627.0,367.65981409891134,3681.9788888888884,3721.163870160687,39.18498127179873,NOR,291.0,272.2250048
442,-11917.419749212435,2437.9027904632394,-12087.777276019246,2756.3055996594094,361.1122205682686,3704.456666666666,3735.393611111111,30.93694444444509,NOR,289.0,257.0
443,-11966.0,2532.0,-12101.0,2778.0,280.60826787534256,3713.705854058045,3737.941712005916,24.235857947870954,NOR,286.1,255.265628
444,-12011.43963734766,2617.7617735896465,-12169.0,2876.0,302.5099162981308,3720.2344444444434,3750.1407656051865,29.90632116074312,NOR,284.0,246.828116
445,-12073.0,2732.0,-12214.13313890059,2926.2336853880865,240.0943302857679,3728.8641481030136,3756.904722222222,28.040574119208486,NOR,274.8530486932075,242.0
446,-12117.995623516295,2811.527844797923,-12222.0,2934.0,160.67463747463626,3740.5394444444437,3758.0036303586485,17.46418591420479,NOR,262.0,241.19721315555554
447,-12155.0,2859.0,-12354.0,3033.0,264.3425807545958,3751.6645775904985,3774.2764468991386,22.611869308640053,NOR,255.1312528,228.91944746666667
448,-12156.016279963169,2860.1952675688394,-12399.042993166244,3057.347817804489,312.9394692184255,3751.8727777777767,3779.404722222222,27.531944444445344,NOR,255.0,225.0
449,-12243.0,2953.0,-12476.0,3090.0,270.29243422633937,3765.073666620367,3787.8629670344367,22.789300414069658,NOR,246.3812528,222.4312464
450,-12369.0,3043.0,-12489.260766142155,3094.5529153452107,130.84477426969954,3780.40993877661,3789.2713888888884,8.861450112278362,NOR,235.8375056,222.0
451,-12392.407580028976,3055.29469319824,-12606.0,3123.0,224.06635275783574,3783.072777777777,3801.1482801174448,18.075502339667764,NOR,234.0,217.0750016
452,-12496.0,3097.0,-12607.798535433114,3123.2975013246887,114.84977623361421,3794.337689342148,3801.326944444444,6.989255102295829,NOR,230.44887468510717,217.0
453,-12619.0,3125.0,-12752.631553374093,3135.233698048915,134.0228362367001,3806.832295152794,3815.4602777777777,8.627982624983815,NOR,226.45884911063925,212.0
454,-12633.33394527163,3127.0153239823585,-12799.0,3136.0,165.90951175989056,3808.2466666666655,3819.963587957217,11.716921290551454,NOR,226.0,211.23000064
455,-12781.0,3136.0,-12823.0,3136.0,42.0,3822.5647947172906,3822.2989804128038,0.2658143044868666,VER,218.3821449142857,210.83000064
456,-12807.288239250014,3136.277521712774,-12872.329159185367,3134.652212073413,65.06122422350155,3825.1244444444433,3827.1269444444442,2.002500000000964,NOR,217.0,210.0
457,-12890.0,3134.0,-12964.0,3128.0,74.24284477308234,3833.2144872382496,3836.187159360415,2.972672122165477,NOR,214.553568,208.0375008
458,-12914.0,3132.0,-13011.757970193,3123.154321595034,98.15735715013781,3835.5620525153413,3840.9269444444444,5.364891929103123,NOR,213.8392822857143,207.0
459,-12975.403530116711,3126.4472900647843,-13067.0,3116.0,92.19034203634313,3841.6133333333323,3846.415551299905,4.802217966572698,NOR,212.0,204.97916266666667
